"observedProperty","4202","Humidity","s_h0","http://dbpedia.org/page/Relative_humidity"
"observedProperty","4200","Temperature","s_t0","http://www.qudt.org/qudt/owl/1.0.0/quantity/Instances.html#AreaTemperature"
"observedProperty","3499","PM2.5 Particulates","s_d0","https://en.wikipedia.org/wiki/Particulates"
"observation","14640286","2018-08-12T21:30:57.722Z","26.57","null","6346562",""
"observation","14640285","2018-08-12T21:30:57.438Z","55","null","6346561",""
"observation","14640284","2018-08-12T21:29:50.070Z","35.50","null","8774758",""
"observation","14640283","2018-08-12T21:29:49.775Z","20.50","null","8774757",""
"observation","14640282","2018-08-12T21:29:49.484Z","52","null","8774756",""
"observation","14640281","2018-08-12T21:28:39.218Z","-99.99","null","367099",""
"observation","14640280","2018-08-12T21:28:38.788Z","38","null","367097",""
"observation","14640279","2018-08-12T21:28:16.566Z","52","null","6535141",""
"observation","14640278","2018-08-12T21:26:01.577Z","40.95","null","503282",""
"observation","14640277","2018-08-12T21:26:00.271Z","23.73","null","503281",""
"observation","14640276","2018-08-12T21:25:59.970Z","55","null","503280",""
"observation","14640275","2018-08-12T21:25:55.504Z","34.32","null","6346563",""
"observation","14640274","2018-08-12T21:25:55.208Z","26.05","null","6346562",""
"observation","14640273","2018-08-12T21:25:54.946Z","51","null","6346561",""
"observation","14640272","2018-08-12T21:24:49.337Z","34.40","null","8774758",""
"observation","14640271","2018-08-12T21:24:49.039Z","20.50","null","8774757",""
"observation","14640270","2018-08-12T21:24:48.739Z","53","null","8774756",""
"observation","14640269","2018-08-12T21:23:39.086Z","-99.99","null","367099",""
"observation","14640268","2018-08-12T21:23:38.807Z","47","null","367097",""
"observation","14640267","2018-08-12T21:23:15.477Z","53","null","6535141",""
"observation","14640266","2018-08-12T21:20:57.335Z","40.53","null","503282",""
"observation","14640265","2018-08-12T21:20:57.020Z","23.81","null","503281",""
"observation","14640264","2018-08-12T21:20:56.720Z","53","null","503280",""
"observation","14640263","2018-08-12T21:20:53.752Z","33.19","null","6346563",""
"observation","14640262","2018-08-12T21:20:53.454Z","26.62","null","6346562",""
"observation","14640261","2018-08-12T21:20:53.179Z","47","null","6346561",""
"observation","14640260","2018-08-12T21:19:48.606Z","35.90","null","8774758",""
"observation","14640272","2018-08-12T21:24:49.337Z","34.40","null","8774758",""
"observation","14640271","2018-08-12T21:24:49.039Z","20.50","null","8774757",""
"observation","14640270","2018-08-12T21:24:48.739Z","53","null","8774756",""
"observation","14640269","2018-08-12T21:23:39.086Z","-99.99","null","367099",""
"observation","14640268","2018-08-12T21:23:38.807Z","47","null","367097",""
"observation","14640267","2018-08-12T21:23:15.477Z","53","null","6535141",""
"observation","14640266","2018-08-12T21:20:57.335Z","40.53","null","503282",""
"observation","14640265","2018-08-12T21:20:57.020Z","23.81","null","503281",""
"observation","14640264","2018-08-12T21:20:56.720Z","53","null","503280",""
"observation","14640263","2018-08-12T21:20:53.752Z","33.19","null","6346563",""
"observation","14640262","2018-08-12T21:20:53.454Z","26.62","null","6346562",""
"observation","14640261","2018-08-12T21:20:53.179Z","47","null","6346561",""
"observation","14640260","2018-08-12T21:19:48.606Z","35.90","null","8774758",""
"observation","14640259","2018-08-12T21:19:48.312Z","20.10","null","8774757",""
"observation","14640258","2018-08-12T21:19:48.137Z","51","null","8774756",""
"observation","14640257","2018-08-12T21:18:39.177Z","-99.99","null","367099",""
"observation","14640256","2018-08-12T21:18:38.712Z","45","null","367097",""
"observation","14640255","2018-08-12T21:18:15.679Z","54","null","6535141",""
"observation","14640254","2018-08-12T21:15:55.209Z","41.48","null","503282",""
"observation","14640253","2018-08-12T21:15:54.906Z","23.82","null","503281",""
"observation","14640252","2018-08-12T21:15:54.613Z","43","null","503280",""
"observation","14640251","2018-08-12T21:15:51.978Z","33.19","null","6346563",""
"observation","14640250","2018-08-12T21:15:51.683Z","27.42","null","6346562",""
"observation","14640249","2018-08-12T21:15:51.392Z","43","null","6346561",""
"observation","14640248","2018-08-12T21:14:47.976Z","34.60","null","8774758",""
"observation","14640247","2018-08-12T21:14:47.683Z","20.20","null","8774757",""
"observation","14640246","2018-08-12T21:14:47.390Z","55","null","8774756",""
"observation","14640245","2018-08-12T21:13:39.142Z","-99.99","null","367099",""
"observation","14640244","2018-08-12T21:13:38.723Z","41","null","367097",""
"observation","14640243","2018-08-12T21:13:15.536Z","55","null","6535141",""
"observation","14640242","2018-08-12T21:10:53.556Z","41.22","null","503282",""
"observation","14640241","2018-08-12T21:10:53.228Z","23.75","null","503281",""
"observation","14640240","2018-08-12T21:10:52.935Z","46","null","503280",""
"observation","14640239","2018-08-12T21:10:50.222Z","31.48","null","6346563",""
"observation","14640238","2018-08-12T21:10:49.925Z","28.60","null","6346562",""
"observation","14640237","2018-08-12T21:10:49.639Z","57","null","6346561",""
"observation","14640236","2018-08-12T21:09:47.130Z","36.80","null","8774758",""
"observation","14640235","2018-08-12T21:09:46.836Z","19.90","null","8774757",""
"observation","14640234","2018-08-12T21:09:46.556Z","44","null","8774756",""
"observation","14640233","2018-08-12T21:08:38.858Z","48","null","367097",""
"observation","14640232","2018-08-12T21:08:15.554Z","57","null","6535141",""
"observation","14640231","2018-08-12T21:05:51.865Z","42.47","null","503282",""
"observation","14640230","2018-08-12T21:05:51.551Z","23.44","null","503281",""
"observation","14640229","2018-08-12T21:05:51.200Z","47","null","503280",""
"observation","14640228","2018-08-12T21:05:48.262Z","33.86","null","6346563",""
"observation","14640227","2018-08-12T21:05:47.963Z","27.42","null","6346562",""
"observation","14640226","2018-08-12T21:05:47.672Z","45","null","6346561",""
"observation","14640225","2018-08-12T21:04:46.351Z","36.70","null","8774758",""
"observation","14640224","2018-08-12T21:04:46.057Z","20.10","null","8774757",""
"observation","14640223","2018-08-12T21:04:45.778Z","48","null","8774756",""
"observation","14640222","2018-08-12T21:03:38.733Z","43","null","367097",""
"observation","14640221","2018-08-12T21:03:15.502Z","58","null","6535141",""
"observation","14640220","2018-08-12T21:00:50.127Z","43.09","null","503282",""
"observation","14640219","2018-08-12T21:00:49.827Z","23.40","null","503281",""
"observation","14640218","2018-08-12T21:00:49.528Z","48","null","503280",""
"observation","14640217","2018-08-12T21:00:46.515Z","37.14","null","6346563",""
"observation","14640216","2018-08-12T21:00:46.192Z","25.30","null","6346562",""
"observation","14640215","2018-08-12T21:00:45.909Z","44","null","6346561",""
"observation","14640214","2018-08-12T20:59:46.080Z","37.40","null","8774758",""
"observation","14640213","2018-08-12T20:59:45.707Z","19.80","null","8774757",""
"observation","14640212","2018-08-12T20:59:45.105Z","46","null","8774756",""
"observation","14640211","2018-08-12T20:58:42.392Z","-99.99","null","367099",""
"observation","14640210","2018-08-12T20:58:15.473Z","53","null","6535141",""
"observation","14640209","2018-08-12T20:55:52.710Z","43.67","null","503282",""
"observation","14640208","2018-08-12T20:55:48.418Z","22.75","null","503281",""
"observation","14640207","2018-08-12T20:55:48.095Z","38","null","503280",""
"observation","14640206","2018-08-12T20:55:44.731Z","38.02","null","6346563",""
"observation","14640205","2018-08-12T20:55:44.437Z","24.56","null","6346562",""
"observation","14640204","2018-08-12T20:55:44.127Z","42","null","6346561",""
"observation","14640203","2018-08-12T20:54:44.800Z","36.00","null","8774758",""
"observation","14640202","2018-08-12T20:54:44.505Z","19.80","null","8774757",""
"observation","14640201","2018-08-12T20:54:44.184Z","46","null","8774756",""
"observation","14640200","2018-08-12T20:53:38.704Z","40","null","367097",""
"observation","14640199","2018-08-12T20:53:15.562Z","48","null","6535141",""
"observation","14640198","2018-08-12T20:50:46.883Z","45.02","null","503282",""
"observation","14640197","2018-08-12T20:50:46.581Z","22.15","null","503281",""
"observation","14640196","2018-08-12T20:50:46.258Z","44","null","503280",""
"observation","14640195","2018-08-12T20:50:42.974Z","34.33","null","6346563",""
"observation","14640194","2018-08-12T20:50:42.678Z","26.73","null","6346562",""
"observation","14640193","2018-08-12T20:50:42.346Z","41","null","6346561",""
"observation","14640192","2018-08-12T20:49:44.099Z","36.00","null","8774758",""
"observation","14640191","2018-08-12T20:49:43.801Z","20.40","null","8774757",""
"observation","14640190","2018-08-12T20:49:43.515Z","43","null","8774756",""
"observation","14640189","2018-08-12T20:48:38.979Z","41","null","367097",""
"observation","14640188","2018-08-12T20:48:15.475Z","43","null","6535141",""
"observation","14640187","2018-08-12T20:45:44.631Z","47.07","null","503282",""
"observation","14640186","2018-08-12T20:45:44.294Z","21.77","null","503281",""
"observation","14640185","2018-08-12T20:45:44.006Z","42","null","503280",""
"observation","14640184","2018-08-12T20:45:41.100Z","34.49","null","6346563",""
"observation","14640183","2018-08-12T20:45:40.806Z","26.97","null","6346562",""
"observation","14640182","2018-08-12T20:45:40.506Z","53","null","6346561",""
"observation","14640181","2018-08-12T20:44:45.164Z","36.50","null","8774758",""
"observation","14640180","2018-08-12T20:44:45.157Z","20.10","null","8774757",""
"observation","14640179","2018-08-12T20:44:43.538Z","46","null","8774756",""
"observation","14640178","2018-08-12T20:43:38.674Z","41","null","367097",""
"observation","14640177","2018-08-12T20:43:15.499Z","48","null","6535141",""
"observation","14640176","2018-08-12T20:40:42.536Z","47.21","null","503282",""
"observation","14640175","2018-08-12T20:40:42.207Z","21.37","null","503281",""
"observation","14640174","2018-08-12T20:40:41.920Z","41","null","503280",""
"observation","14640173","2018-08-12T20:40:39.318Z","36.80","null","6346563",""
"observation","14640172","2018-08-12T20:40:39.020Z","25.61","null","6346562",""
"observation","14640171","2018-08-12T20:40:38.718Z","40","null","6346561",""
"observation","14640170","2018-08-12T20:39:42.995Z","36.30","null","8774758",""
"observation","14640169","2018-08-12T20:39:42.556Z","19.90","null","8774757",""
"observation","14640168","2018-08-12T20:39:41.992Z","41","null","8774756",""
"observation","14640167","2018-08-12T20:38:39.200Z","36","null","367097",""
"observation","14640166","2018-08-12T20:38:39.055Z","-99.99","null","367099",""
"observation","14640165","2018-08-12T20:38:15.507Z","44","null","6535141",""
"observation","14640164","2018-08-12T20:35:40.865Z","48.44","null","503282",""
"observation","14640163","2018-08-12T20:35:40.566Z","21.07","null","503281",""
"observation","14640162","2018-08-12T20:35:40.243Z","38","null","503280",""
"observation","14640161","2018-08-12T20:35:38.141Z","39.70","null","6346563",""
"observation","14640160","2018-08-12T20:35:37.848Z","24.19","null","6346562",""
"observation","14640159","2018-08-12T20:35:37.539Z","43","null","6346561",""
"observation","14640158","2018-08-12T20:34:41.769Z","39.10","null","8774758",""
"observation","14640157","2018-08-12T20:34:41.448Z","19.60","null","8774757",""
"observation","14640156","2018-08-12T20:34:41.135Z","42","null","8774756",""
"observation","14640155","2018-08-12T20:33:38.883Z","40","null","367097",""
"observation","14640154","2018-08-12T20:33:15.484Z","50","null","6535141",""
"observation","14640153","2018-08-12T20:30:39.325Z","48.85","null","503282",""
"observation","14640152","2018-08-12T20:30:39.027Z","20.94","null","503281",""
"observation","14640151","2018-08-12T20:30:38.733Z","36","null","503280",""
"observation","14640150","2018-08-12T20:30:35.863Z","42.91","null","6346563",""
"observation","14640149","2018-08-12T20:30:35.561Z","22.58","null","6346562",""
"observation","14640148","2018-08-12T20:30:35.216Z","39","null","6346561",""
"observation","14640147","2018-08-12T20:29:40.679Z","37.80","null","8774758",""
"observation","14640146","2018-08-12T20:29:40.294Z","19.60","null","8774757",""
"observation","14640145","2018-08-12T20:29:39.940Z","41","null","8774756",""
"observation","14640144","2018-08-12T20:28:38.580Z","39","null","367097",""
"observation","14640143","2018-08-12T20:28:15.474Z","45","null","6535141",""
"observation","14640142","2018-08-12T20:25:36.941Z","49.70","null","503282",""
"observation","14640141","2018-08-12T20:25:36.626Z","20.63","null","503281",""
"observation","14640140","2018-08-12T20:25:36.303Z","38","null","503280",""
"observation","14640139","2018-08-12T20:25:34.057Z","42.21","null","6346563",""
"observation","14640138","2018-08-12T20:25:33.745Z","22.75","null","6346562",""
"observation","14640137","2018-08-12T20:25:33.436Z","47","null","6346561",""
"observation","14640136","2018-08-12T20:24:39.483Z","38.60","null","8774758",""
"observation","14640135","2018-08-12T20:24:39.161Z","19.70","null","8774757",""
"observation","14640134","2018-08-12T20:24:38.893Z","41","null","8774756",""
"observation","14640133","2018-08-12T20:23:38.610Z","40","null","367097",""
"observation","14640132","2018-08-12T20:23:15.524Z","49","null","6535141",""
"observation","14640131","2018-08-12T20:20:35.365Z","50.45","null","503282",""
"observation","14640130","2018-08-12T20:20:35.035Z","20.48","null","503281",""
"observation","14640129","2018-08-12T20:20:34.732Z","44","null","503280",""
"observation","14640128","2018-08-12T20:20:32.145Z","40.32","null","6346563",""
"observation","14640127","2018-08-12T20:20:31.848Z","23.57","null","6346562",""
"observation","14640126","2018-08-12T20:20:31.551Z","48","null","6346561",""
"observation","14640125","2018-08-12T20:19:38.894Z","39.40","null","8774758",""
"observation","14640124","2018-08-12T20:19:38.593Z","19.60","null","8774757",""
"observation","14640123","2018-08-12T20:19:38.290Z","41","null","8774756",""
"observation","14640122","2018-08-12T20:18:38.852Z","39","null","367097",""
"observation","14640121","2018-08-12T20:18:16.743Z","56","null","6535141",""
"observation","14640120","2018-08-12T20:15:32.854Z","50.36","null","503282",""
"observation","14640119","2018-08-12T20:15:32.553Z","20.24","null","503281",""
"observation","14640118","2018-08-12T20:15:32.216Z","36","null","503280",""
"observation","14640117","2018-08-12T20:15:30.446Z","40.88","null","6346563",""
"observation","14640116","2018-08-12T20:15:30.119Z","23.03","null","6346562",""
"observation","14640115","2018-08-12T20:15:29.813Z","44","null","6346561",""
"observation","14640114","2018-08-12T20:14:38.027Z","37.00","null","8774758",""
"observation","14640113","2018-08-12T20:14:37.715Z","20.00","null","8774757",""
"observation","14640112","2018-08-12T20:14:37.450Z","38","null","8774756",""
"observation","14640111","2018-08-12T20:13:38.546Z","38","null","367097",""
"observation","14640110","2018-08-12T20:13:15.503Z","54","null","6535141",""
"observation","14640109","2018-08-12T20:10:31.455Z","50.23","null","503282",""
"observation","14640108","2018-08-12T20:10:31.081Z","20.25","null","503281",""
"observation","14640107","2018-08-12T20:10:30.782Z","38","null","503280",""
"observation","14640106","2018-08-12T20:10:28.676Z","41.08","null","6346563",""
"observation","14640105","2018-08-12T20:10:28.378Z","22.99","null","6346562",""
"observation","14640104","2018-08-12T20:10:28.050Z","39","null","6346561",""
"observation","14640103","2018-08-12T20:09:37.242Z","36.70","null","8774758",""
"observation","14640102","2018-08-12T20:09:36.942Z","20.00","null","8774757",""
"observation","14640101","2018-08-12T20:09:36.658Z","40","null","8774756",""
"observation","14640100","2018-08-12T20:08:45.762Z","39","null","367097",""
"observation","14640099","2018-08-12T20:08:15.502Z","49","null","6535141",""
"observation","14640098","2018-08-12T20:05:29.455Z","49.22","null","503282",""
"observation","14640097","2018-08-12T20:05:29.127Z","20.46","null","503281",""
"observation","14640096","2018-08-12T20:05:28.831Z","38","null","503280",""
"observation","14640095","2018-08-12T20:05:26.988Z","41.67","null","6346563",""
"observation","14640094","2018-08-12T20:05:26.692Z","22.52","null","6346562",""
"observation","14640093","2018-08-12T20:05:26.392Z","39","null","6346561",""
"observation","14640092","2018-08-12T20:04:36.634Z","35.80","null","8774758",""
"observation","14640091","2018-08-12T20:04:36.270Z","19.90","null","8774757",""
"observation","14640090","2018-08-12T20:04:35.844Z","43","null","8774756",""
"observation","14640089","2018-08-12T20:03:38.570Z","37","null","367097",""
"observation","14640088","2018-08-12T20:03:15.452Z","49","null","6535141",""
"observation","14640087","2018-08-12T20:00:28.110Z","48.95","null","503282",""
"observation","14640086","2018-08-12T20:00:27.745Z","20.31","null","503281",""
"observation","14640085","2018-08-12T20:00:27.113Z","46","null","503280",""
"observation","14640084","2018-08-12T20:00:25.356Z","41.18","null","6346563",""
"observation","14640083","2018-08-12T20:00:25.034Z","22.75","null","6346562",""
"observation","14640082","2018-08-12T20:00:24.728Z","44","null","6346561",""
"observation","14640081","2018-08-12T19:59:35.497Z","37.30","null","8774758",""
"observation","14640080","2018-08-12T19:59:35.165Z","19.80","null","8774757",""
"observation","14640079","2018-08-12T19:59:34.875Z","40","null","8774756",""
"observation","14640078","2018-08-12T19:58:38.534Z","40","null","367097",""
"observation","14640077","2018-08-12T19:58:15.472Z","46","null","6535141",""
"observation","14640076","2018-08-12T19:55:25.634Z","48.19","null","503282",""
"observation","14640075","2018-08-12T19:55:25.296Z","20.33","null","503281",""
"observation","14640074","2018-08-12T19:55:24.996Z","40","null","503280",""
"observation","14640073","2018-08-12T19:55:18.243Z","40.66","null","6346563",""
"observation","14640072","2018-08-12T19:55:17.947Z","23.07","null","6346562",""
"observation","14640071","2018-08-12T19:55:17.618Z","45","null","6346561",""
"observation","14640070","2018-08-12T19:54:34.763Z","37.40","null","8774758",""
"observation","14640069","2018-08-12T19:54:34.454Z","19.70","null","8774757",""
"observation","14640068","2018-08-12T19:54:34.137Z","36","null","8774756",""
"observation","14640067","2018-08-12T19:53:38.560Z","41","null","367097",""
"observation","14640066","2018-08-12T19:53:15.461Z","48","null","6535141",""
"observation","14640065","2018-08-12T19:50:23.514Z","48.76","null","503282",""
"observation","14640064","2018-08-12T19:50:23.193Z","20.48","null","503281",""
"observation","14640063","2018-08-12T19:50:22.890Z","38","null","503280",""
"observation","14640062","2018-08-12T19:50:16.452Z","40.51","null","6346563",""
"observation","14640061","2018-08-12T19:50:16.157Z","23.17","null","6346562",""
"observation","14640060","2018-08-12T19:50:15.857Z","40","null","6346561",""
"observation","14640059","2018-08-12T19:49:33.892Z","38.10","null","8774758",""
"observation","14640058","2018-08-12T19:49:33.592Z","19.40","null","8774757",""
"observation","14640057","2018-08-12T19:49:33.319Z","43","null","8774756",""
"observation","14640056","2018-08-12T19:48:38.555Z","41","null","367097",""
"observation","14640055","2018-08-12T19:48:15.493Z","50","null","6535141",""
"observation","14640054","2018-08-12T19:45:20.151Z","48.22","null","503282",""
"observation","14640053","2018-08-12T19:45:19.833Z","20.53","null","503281",""
"observation","14640052","2018-08-12T19:45:19.219Z","44","null","503280",""
"observation","14640051","2018-08-12T19:45:15.006Z","41.92","null","6346563",""
"observation","14640050","2018-08-12T19:45:14.712Z","22.40","null","6346562",""
"observation","14640049","2018-08-12T19:45:14.403Z","50","null","6346561",""
"observation","14640048","2018-08-12T19:44:33.190Z","38.00","null","8774758",""
"observation","14640047","2018-08-12T19:44:32.881Z","18.50","null","8774757",""
"observation","14640046","2018-08-12T19:44:32.587Z","43","null","8774756",""
"observation","14640045","2018-08-12T19:43:38.906Z","-99.99","null","367099",""
"observation","14640044","2018-08-12T19:43:15.437Z","49","null","6535141",""
"observation","14640043","2018-08-12T19:40:18.207Z","48.17","null","503282",""
"observation","14640042","2018-08-12T19:40:17.840Z","20.64","null","503281",""
"observation","14640041","2018-08-12T19:40:17.390Z","44","null","503280",""
"observation","14640040","2018-08-12T19:40:12.934Z","41.91","null","6346563",""
"observation","14640039","2018-08-12T19:40:12.640Z","22.58","null","6346562",""
"observation","14640038","2018-08-12T19:40:12.340Z","52","null","6346561",""
"observation","14640037","2018-08-12T19:39:32.444Z","37.40","null","8774758",""
"observation","14640036","2018-08-12T19:39:32.152Z","19.40","null","8774757",""
"observation","14640035","2018-08-12T19:39:31.858Z","41","null","8774756",""
"observation","14640034","2018-08-12T19:38:38.834Z","42","null","367097",""
"observation","14640033","2018-08-12T19:38:15.451Z","48","null","6535141",""
"observation","14640032","2018-08-12T19:35:16.627Z","48.86","null","503282",""
"observation","14640031","2018-08-12T19:35:16.331Z","20.49","null","503281",""
"observation","14640030","2018-08-12T19:35:16.045Z","38","null","503280",""
"observation","14640029","2018-08-12T19:35:11.501Z","41.31","null","6346563",""
"observation","14640028","2018-08-12T19:35:11.206Z","22.86","null","6346562",""
"observation","14640027","2018-08-12T19:35:10.891Z","46","null","6346561",""
"observation","14640026","2018-08-12T19:34:31.652Z","37.40","null","8774758",""
"observation","14640025","2018-08-12T19:34:31.354Z","19.80","null","8774757",""
"observation","14640024","2018-08-12T19:34:31.063Z","42","null","8774756",""
"observation","14640023","2018-08-12T19:33:38.892Z","-99.99","null","367099",""
"observation","14640022","2018-08-12T19:33:15.420Z","46","null","6535141",""
"observation","14640021","2018-08-12T19:30:14.678Z","49.38","null","503282",""
"observation","14640020","2018-08-12T19:30:14.381Z","20.45","null","503281",""
"observation","14640019","2018-08-12T19:30:14.082Z","42","null","503280",""
"observation","14640018","2018-08-12T19:30:09.495Z","40.31","null","6346563",""
"observation","14640017","2018-08-12T19:30:09.197Z","23.34","null","6346562",""
"observation","14640016","2018-08-12T19:30:08.893Z","47","null","6346561",""
"observation","14640015","2018-08-12T19:29:30.967Z","39.50","null","8774758",""
"observation","14640014","2018-08-12T19:29:30.665Z","18.90","null","8774757",""
"observation","14640013","2018-08-12T19:29:30.375Z","40","null","8774756",""
"observation","14640012","2018-08-12T19:28:38.492Z","38","null","367097",""
"observation","14640011","2018-08-12T19:28:15.440Z","49","null","6535141",""
"observation","14640010","2018-08-12T19:25:12.871Z","48.84","null","503282",""
"observation","14640009","2018-08-12T19:25:12.572Z","20.58","null","503281",""
"observation","14640008","2018-08-12T19:25:12.280Z","44","null","503280",""
"observation","14640007","2018-08-12T19:25:07.833Z","39.00","null","6346563",""
"observation","14640006","2018-08-12T19:25:07.527Z","23.82","null","6346562",""
"observation","14640005","2018-08-12T19:25:07.225Z","44","null","6346561",""
"observation","14640004","2018-08-12T19:24:30.136Z","41.50","null","8774758",""
"observation","14640003","2018-08-12T19:24:29.840Z","18.50","null","8774757",""
"observation","14640002","2018-08-12T19:24:29.547Z","48","null","8774756",""
"observation","14640001","2018-08-12T19:23:39.138Z","39","null","367097",""
"observation","14640000","2018-08-12T19:23:38.960Z","-99.99","null","367099",""
"observation","14639999","2018-08-12T19:23:15.486Z","46","null","6535141",""
"observation","14639998","2018-08-12T19:20:10.814Z","48.26","null","503282",""
"observation","14639997","2018-08-12T19:20:10.512Z","20.59","null","503281",""
"observation","14639996","2018-08-12T19:20:10.225Z","42","null","503280",""
"observation","14639995","2018-08-12T19:20:06.175Z","38.82","null","6346563",""
"observation","14639994","2018-08-12T19:20:05.879Z","23.88","null","6346562",""
"observation","14639993","2018-08-12T19:20:05.578Z","46","null","6346561",""
"observation","14639992","2018-08-12T19:19:29.482Z","39.90","null","8774758",""
"observation","14639991","2018-08-12T19:19:29.183Z","18.40","null","8774757",""
"observation","14639990","2018-08-12T19:19:28.915Z","41","null","8774756",""
"observation","14639989","2018-08-12T19:18:39.357Z","38","null","367097",""
"observation","14639988","2018-08-12T19:18:39.090Z","-99.99","null","367099",""
"observation","14639987","2018-08-12T19:18:15.435Z","51","null","6535141",""
"observation","14639986","2018-08-12T19:15:08.055Z","49.16","null","503282",""
"observation","14639985","2018-08-12T19:15:07.747Z","20.59","null","503281",""
"observation","14639984","2018-08-12T19:15:07.459Z","45","null","503280",""
"observation","14639983","2018-08-12T19:14:59.241Z","37.18","null","6346563",""
"observation","14639982","2018-08-12T19:14:58.932Z","24.56","null","6346562",""
"observation","14639981","2018-08-12T19:14:58.622Z","48","null","6346561",""
"observation","14639980","2018-08-12T19:14:28.857Z","41.20","null","8774758",""
"observation","14639979","2018-08-12T19:14:28.553Z","18.30","null","8774757",""
"observation","14639978","2018-08-12T19:14:28.256Z","41","null","8774756",""
"observation","14639977","2018-08-12T19:13:39.030Z","-99.99","null","367099",""
"observation","14639976","2018-08-12T19:13:38.709Z","42","null","367097",""
"observation","14639975","2018-08-12T19:13:15.413Z","38","null","6535141",""
"observation","14639974","2018-08-12T19:10:06.303Z","49.99","null","503282",""
"observation","14639973","2018-08-12T19:10:06.008Z","20.27","null","503281",""
"observation","14639972","2018-08-12T19:10:05.709Z","44","null","503280",""
"observation","14639971","2018-08-12T19:09:57.505Z","37.62","null","6346563",""
"observation","14639970","2018-08-12T19:09:57.206Z","24.27","null","6346562",""
"observation","14639969","2018-08-12T19:09:56.902Z","45","null","6346561",""
"observation","14639968","2018-08-12T19:09:28.218Z","39.30","null","8774758",""
"observation","14639967","2018-08-12T19:09:27.922Z","18.50","null","8774757",""
"observation","14639966","2018-08-12T19:09:27.650Z","46","null","8774756",""
"observation","14639965","2018-08-12T19:08:38.526Z","37","null","367097",""
"observation","14639964","2018-08-12T19:08:15.485Z","45","null","6535141",""
"observation","14639963","2018-08-12T19:05:04.428Z","50.46","null","503282",""
"observation","14639962","2018-08-12T19:05:04.114Z","20.01","null","503281",""
"observation","14639961","2018-08-12T19:05:03.814Z","42","null","503280",""
"observation","14639960","2018-08-12T19:04:55.824Z","38.43","null","6346563",""
"observation","14639959","2018-08-12T19:04:55.523Z","24.10","null","6346562",""
"observation","14639958","2018-08-12T19:04:55.202Z","43","null","6346561",""
"observation","14639957","2018-08-12T19:04:27.467Z","39.10","null","8774758",""
"observation","14639956","2018-08-12T19:04:27.173Z","18.60","null","8774757",""
"observation","14639955","2018-08-12T19:04:26.904Z","43","null","8774756",""
"observation","14639954","2018-08-12T19:03:38.855Z","40","null","367097",""
"observation","14639953","2018-08-12T19:03:15.445Z","46","null","6535141",""
"observation","14639952","2018-08-12T19:00:02.436Z","49.69","null","503282",""
"observation","14639951","2018-08-12T19:00:02.133Z","20.14","null","503281",""
"observation","14639950","2018-08-12T19:00:01.517Z","47","null","503280",""
"observation","14639949","2018-08-12T18:59:53.050Z","37.74","null","6346563",""
"observation","14639948","2018-08-12T18:59:52.757Z","24.35","null","6346562",""
"observation","14639947","2018-08-12T18:59:52.454Z","42","null","6346561",""
"observation","14639946","2018-08-12T18:59:26.745Z","37.20","null","8774758",""
"observation","14639945","2018-08-12T18:59:26.446Z","19.30","null","8774757",""
"observation","14639944","2018-08-12T18:59:26.171Z","42","null","8774756",""
"observation","14639943","2018-08-12T18:58:39.049Z","39","null","367097",""
"observation","14639942","2018-08-12T18:58:15.436Z","50","null","6535141",""
"observation","14639941","2018-08-12T18:55:01.056Z","48.79","null","503282",""
"observation","14639940","2018-08-12T18:55:00.752Z","20.29","null","503281",""
"observation","14639939","2018-08-12T18:55:00.451Z","35","null","503280",""
"observation","14639938","2018-08-12T18:54:51.070Z","37.60","null","6346563",""
"observation","14639937","2018-08-12T18:54:50.770Z","24.33","null","6346562",""
"observation","14639936","2018-08-12T18:54:50.472Z","40","null","6346561",""
"observation","14639935","2018-08-12T18:54:25.931Z","39.70","null","8774758",""
"observation","14639934","2018-08-12T18:54:25.637Z","18.80","null","8774757",""
"observation","14639933","2018-08-12T18:54:25.348Z","46","null","8774756",""
"observation","14639932","2018-08-12T18:53:39.086Z","45","null","367097",""
"observation","14639931","2018-08-12T18:53:15.570Z","45","null","6535141",""
"observation","14639930","2018-08-12T18:49:59.255Z","49.76","null","503282",""
"observation","14639929","2018-08-12T18:49:58.960Z","20.31","null","503281",""
"observation","14639928","2018-08-12T18:49:58.657Z","43","null","503280",""
"observation","14639927","2018-08-12T18:49:49.343Z","38.96","null","6346563",""
"observation","14639926","2018-08-12T18:49:49.041Z","23.55","null","6346562",""
"observation","14639925","2018-08-12T18:49:48.735Z","43","null","6346561",""
"observation","14639924","2018-08-12T18:49:25.217Z","41.20","null","8774758",""
"observation","14639923","2018-08-12T18:49:24.919Z","18.70","null","8774757",""
"observation","14639922","2018-08-12T18:49:24.641Z","39","null","8774756",""
"observation","14639921","2018-08-12T18:48:39.161Z","-99.99","null","367099",""
"observation","14639920","2018-08-12T18:48:38.739Z","41","null","367097",""
"observation","14639919","2018-08-12T18:48:15.424Z","43","null","6535141",""
"observation","14639918","2018-08-12T18:44:57.349Z","49.08","null","503282",""
"observation","14639917","2018-08-12T18:44:57.043Z","20.12","null","503281",""
"observation","14639916","2018-08-12T18:44:56.742Z","39","null","503280",""
"observation","14639915","2018-08-12T18:44:47.598Z","40.29","null","6346563",""
"observation","14639914","2018-08-12T18:44:47.302Z","22.85","null","6346562",""
